feature,count0@False,count1@False,count0@True,count1@True
635,7123,1,2298,0
explicated,7123,1,2298,0
62k,7123,1,2298,0
624,7123,1,2298,0
explications,7123,1,2298,0
coast,7123,1,2298,0
64257,7123,1,2298,0
coaw,7123,1,2298,0
constraintbased,7123,1,2298,0
feigenbaum,7123,1,2298,0
fegpi,7123,1,2298,0
explicitation,7123,1,2298,0
explicite,7123,1,2298,0
coaxial,7123,1,2298,0
explicitmulti,7123,1,2298,0
611,7123,1,2298,0
explicitness,7123,1,2298,0
60gbps,7123,1,2298,0
felber,7123,1,2298,0
conformative,7123,1,2298,0
explicable,7123,1,2298,0
224,7123,1,2298,0
476,7123,1,2298,0
fe,7123,1,2298,0
4814,7123,1,2298,0
cognos,7123,1,2298,0
fdgs,7123,1,2298,0
fdg,7123,1,2298,0
extents,7123,1,2298,0
cographs,7123,1,2298,0
externalist,7123,1,2298,0
explicability,7123,1,2298,0
externalization,7123,1,2298,0
cohabit,7123,1,2298,0
extinction,7123,1,2298,0
479,7123,1,2298,0
4834,7123,1,2298,0
553,7123,1,2298,0
55ms,7123,1,2298,0
55th,7123,1,2298,0
521,7123,1,2298,0
525,7123,1,2298,0
52ms,7123,1,2298,0
esum,7123,1,2298,0
aggarwal,7123,1,2298,0
coska,7123,1,2298,0
110km,7123,1,2298,0
110m,7123,1,2298,0
engages,7123,1,2298,0
agentspeak,7123,1,2298,0
compressibility,7123,1,2298,0
engender,7123,1,2298,0
ageneric,7123,1,2298,0
1115,7123,1,2298,0
cosegmentation,7123,1,2298,0
112,7123,1,2298,0
chinatown,7123,1,2298,0
cos,7123,1,2298,0
agenerative,7123,1,2298,0
fiss,7123,1,2298,0
fishing,7123,1,2298,0
113,7123,1,2298,0
england,7123,1,2298,0
agglomerates,7123,1,2298,0
chiller,7123,1,2298,0
agglomeration,7123,1,2298,0
enlightening,7123,1,2298,0
cortes,7123,1,2298,0
119,7123,1,2298,0
11m,7123,1,2298,0
11rc0,7123,1,2298,0
enlargement,7123,1,2298,0
fischer,7123,1,2298,0
enlarging,7123,1,2298,0
enlighten,7123,1,2298,0
chokepoint,7123,1,2298,0
agglutinated,7123,1,2298,0
cholera,7123,1,2298,0
cortana,7123,1,2298,0
11th,7123,1,2298,0
choi,7123,1,2298,0
agglutinations,7123,1,2298,0
engraved,7123,1,2298,0
chisholm,7123,1,2298,0
agglutination,7123,1,2298,0
agentbased,7123,1,2298,0
1976,7123,1,2298,0
confronts,7123,1,2298,0
et2fis,7123,1,2298,0
feather,7123,1,2298,0
4g,7123,1,2298,0
expressly,7123,1,2298,0
extendible,7123,1,2298,0
50wikipedia,7123,1,2298,0
2124,7123,1,2298,0
5500,7123,1,2298,0
5455,7123,1,2298,0
545,7123,1,2298,0
5400,7123,1,2298,0
exports,7123,1,2298,0
53x,7123,1,2298,0
codify,7123,1,2298,0
conspiracy,7123,1,2298,0
codling,7123,1,2298,0
exposition,7123,1,2298,0
featurization,7123,1,2298,0
cof,7123,1,2298,0
consonants,7123,1,2298,0
4gops,7123,1,2298,0
extendability,7123,1,2298,0
featlets,7123,1,2298,0
218,7123,1,2298,0
50m,7123,1,2298,0
confuse,7123,1,2298,0
5097,7123,1,2298,0
506,7123,1,2298,0
2175,7123,1,2298,0
cog,7123,1,2298,0
confused,7123,1,2298,0
500k,7123,1,2298,0
expressivities,7123,1,2298,0
4k,7123,1,2298,0
cogent,7123,1,2298,0
expressibly,7123,1,2298,0
confuses,7123,1,2298,0
feats,7123,1,2298,0
expspace,7123,1,2298,0
consoles,7123,1,2298,0
4r,7123,1,2298,0
exr,7123,1,2298,0
cobweb,7123,1,2298,0
6144,7123,1,2298,0
6093x,7123,1,2298,0
connectomics,7123,1,2298,0
conrot,7123,1,2298,0
349,7123,1,2298,0
3464,7123,1,2298,0
26262,7123,1,2298,0
fairest,7123,1,2298,0
345,7123,1,2298,0
3421,7123,1,2298,0
263,7123,1,2298,0
color02,7123,1,2298,0
26375,7123,1,2298,0
32x,7123,1,2298,0
266,7123,1,2298,0
fairsquare,7123,1,2298,0
fairy,7123,1,2298,0
connexionnist,7123,1,2298,0
connexion,7123,1,2298,0
267,7123,1,2298,0
commercialized,7123,1,2298,0
2670,7123,1,2298,0
faintness,7123,1,2298,0
colocalization,7123,1,2298,0
fallback,7123,1,2298,0
304,7123,1,2298,0
connectionism,7123,1,2298,0
2685,7123,1,2298,0
3110,7123,1,2298,0
commented,7123,1,2298,0
30th,7123,1,2298,0
273,7123,1,2298,0
274,7123,1,2298,0
276,7123,1,2298,0
combats,7123,1,2298,0
colorized,7123,1,2298,0
combes,7123,1,2298,0
fate,7123,1,2298,0
300h,7123,1,2298,0
conjecturing,7123,1,2298,0
combinaision,7123,1,2298,0
falsehood,7123,1,2298,0
269,7123,1,2298,0
combinationof,7123,1,2298,0
268,7123,1,2298,0
333,7123,1,2298,0
comb,7123,1,2298,0
fakes,7123,1,2298,0
fardiff,7123,1,2298,0
comid,7123,1,2298,0
fars,7123,1,2298,0
farsi,7123,1,2298,0
comings,7123,1,2298,0
2_2,7123,1,2298,0
fashioned,7123,1,2298,0
commensurately,7123,1,2298,0
familiarize,7123,1,2298,0
familiarization,7123,1,2298,0
connecteness,7123,1,2298,0
279,7123,1,2298,0
connectedness,7123,1,2298,0
282,7123,1,2298,0
falsifiability,7123,1,2298,0
falsifiable,7123,1,2298,0
2sno,7123,1,2298,0
connaissances,7123,1,2298,0
falsifier,7123,1,2298,0
faraql,7123,1,2298,0
farahidy,7123,1,2298,0
fara3c,7123,1,2298,0
commentaires,7123,1,2298,0
colorizations,7123,1,2298,0
340k,7123,1,2298,0
277,7123,1,2298,0
falsifed,7123,1,2298,0
fat,7123,1,2298,0
28664,7123,1,2298,0
2l,7123,1,2298,0
comics,7123,1,2298,0
2gb,7123,1,2298,0
2ch,7123,1,2298,0
conjured,7123,1,2298,0
2fps,7123,1,2298,0
fann,7123,1,2298,0
fanova,7123,1,2298,0
28nm,7123,1,2298,0
2exptime,7123,1,2298,0
284,7123,1,2298,0
fap,7123,1,2298,0
combatants,7123,1,2298,0
32000,7123,1,2298,0
65536,7123,1,2298,0
codification,7123,1,2298,0
coarsely,7123,1,2298,0
expiring,7123,1,2298,0
6047,7123,1,2298,0
604,7123,1,2298,0
cochrane,7123,1,2298,0
203,7123,1,2298,0
595,7123,1,2298,0
204,7123,1,2298,0
5930k,7123,1,2298,0
codeswitching,7123,1,2298,0
58x,7123,1,2298,0
589,7123,1,2298,0
585,7123,1,2298,0
584,7123,1,2298,0
confrontation,7123,1,2298,0
feder,7123,1,2298,0
57ms,7123,1,2298,0
596,7123,1,2298,0
57k,7123,1,2298,0
6675,7123,1,2298,0
explainer,7123,1,2298,0
coalescing,7123,1,2298,0
conformational,7123,1,2298,0
coarsen,7123,1,2298,0
cnv,7123,1,2298,0
expertises,7123,1,2298,0
felicitate,7123,1,2298,0
expertly,7123,1,2298,0
6s,7123,1,2298,0
cnvlutin,7123,1,2298,0
201,7123,1,2298,0
expirations,7123,1,2298,0
6744,7123,1,2298,0
expired,7123,1,2298,0
coarsening,7123,1,2298,0
6k,7123,1,2298,0
2013a,7123,1,2298,0
6d,7123,1,2298,0
6977,7123,1,2298,0
coalesce,7123,1,2298,0
679,7123,1,2298,0
explosions,7123,1,2298,0
explosively,7123,1,2298,0
comanet,7123,1,2298,0
5695,7123,1,2298,0
exploitative,7123,1,2298,0
communicational,7123,1,2298,0
exploiter,7123,1,2298,0
codeepneat,7123,1,2298,0
exploiters,7123,1,2298,0
codenamed,7123,1,2298,0
constitutional,7123,1,2298,0
fee,7123,1,2298,0
federates,7123,1,2298,0
5g,7123,1,2298,0
5d,7123,1,2298,0
fcms,7123,1,2298,0
43x,7123,1,2298,0
extraversion,7123,1,2298,0
434,7123,1,2298,0
326,7123,1,2298,0
coma,7123,1,2298,0
325,7123,1,2298,0
321,7123,1,2298,0
5m,7123,1,2298,0
5mw,7123,1,2298,0
codebase,7123,1,2298,0
cockpit,7123,1,2298,0
communica,7123,1,2298,0
567,7123,1,2298,0
561,7123,1,2298,0
communi,7123,1,2298,0
featurizing,7123,1,2298,0
5b,7123,1,2298,0
2023,7123,1,2298,0
2020,7123,1,2298,0
cocoe,7123,1,2298,0
exploitations,7123,1,2298,0
cocosda,7123,1,2298,0
confounder,7123,1,2298,0
cod,7123,1,2298,0
codae,7123,1,2298,0
exploitability,7123,1,2298,0
5x2fcv,7123,1,2298,0
2019,7123,1,2298,0
confounds,7123,1,2298,0
aptly,7123,1,2298,0
mcda,7123,1,2298,0
mcclennen,7123,1,2298,0
includ,7123,1,2298,0
inestimable,7123,1,2298,0
inexistent,7123,1,2298,0
inexorably,7123,1,2298,0
inexperience,7123,1,2298,0
inexplicable,7123,1,2298,0
inf_,7123,1,2298,0
infections,7123,1,2298,0
infelicitous,7123,1,2298,0
indisputable,7123,1,2298,0
indiscernibility,7123,1,2298,0
jazari,7123,1,2298,0
incrementalized,7123,1,2298,0
incomes,7123,1,2298,0
inert,7123,1,2298,0
incompetence,7123,1,2298,0
incomprehensibility,7123,1,2298,0
incomprehension,7123,1,2298,0
incomprehensive,7123,1,2298,0
incompressible,7123,1,2298,0
inconsistently,7123,1,2298,0
inconveniences,7123,1,2298,0
incoporates,7123,1,2298,0
incorrectness,7123,1,2298,0
incose,7123,1,2298,0
incredibly,7123,1,2298,0
incrementing,7123,1,2298,0
inertials,7123,1,2298,0
inement,7123,1,2298,0
leveling,7123,1,2298,0
individuality,7123,1,2298,0
levenderg,7123,1,2298,0
levenshtein,7123,1,2298,0
levering,7123,1,2298,0
levofloxacin,7123,1,2298,0
lewa,7123,1,2298,0
lexi,7123,1,2298,0
lexicale,7123,1,2298,0
lexicalised,7123,1,2298,0
jeans,7123,1,2298,0
jc,7123,1,2298,0
igneous,7123,1,2298,0
inefficiency,7123,1,2298,0
individuated,7123,1,2298,0
indispensables,7123,1,2298,0
indonesia,7123,1,2298,0
indoors,7123,1,2298,0
indowordnet,7123,1,2298,0
indri,7123,1,2298,0
indu,7123,1,2298,0
inductor,7123,1,2298,0
indus,7123,1,2298,0
industrialist,7123,1,2298,0
industrialized,7123,1,2298,0
industrials,7123,1,2298,0
inefficiencies,7123,1,2298,0
inefficiently,7123,1,2298,0
indigenous,7123,1,2298,0
increments,7123,1,2298,0
incurable,7123,1,2298,0
ingenuity,7123,1,2298,0
inreal,7123,1,2298,0
inroads,7123,1,2298,0
inscript,7123,1,2298,0
inscriptions,7123,1,2298,0
insecure,7123,1,2298,0
inseparability,7123,1,2298,0
insider,7123,1,2298,0
insiders,7123,1,2298,0
insincere,7123,1,2298,0
ingress,7123,1,2298,0
ingests,7123,1,2298,0
ingesting,7123,1,2298,0
infinitesimally,7123,1,2298,0
indebtedness,7123,1,2298,0
infinitesimals,7123,1,2298,0
infinitude,7123,1,2298,0
infinum,7123,1,2298,0
infixes,7123,1,2298,0
inflexibility,7123,1,2298,0
inflow,7123,1,2298,0
inflows,7123,1,2298,0
influece,7123,1,2298,0
influencer,7123,1,2298,0
influencers,7123,1,2298,0
influent,7123,1,2298,0
influenza,7123,1,2298,0
inrc,7123,1,2298,0
inquiring,7123,1,2298,0
inquires,7123,1,2298,0
infinitehorizon,7123,1,2298,0
indecisiveness,7123,1,2298,0
indegree,7123,1,2298,0
indegrees,7123,1,2298,0
independance,7123,1,2298,0
indeterminacies,7123,1,2298,0
indeterminacy,7123,1,2298,0
indexation,7123,1,2298,0
indiana,7123,1,2298,0
indians,7123,1,2298,0
inferencealgorithm,7123,1,2298,0
inferotemporal,7123,1,2298,0
infimum,7123,1,2298,0
innerworkings,7123,1,2298,0
inhibit,7123,1,2298,0
inhibiting,7123,1,2298,0
inhomogeneity,7123,1,2298,0
ining,7123,1,2298,0
initialisations,7123,1,2298,0
initialised,7123,1,2298,0
initializer,7123,1,2298,0
inition,7123,1,2298,0
injective,7123,1,2298,0
inlier,7123,1,2298,0
inmaca,7123,1,2298,0
inputted,7123,1,2298,0
levenberg,7123,1,2298,0
levantine,7123,1,2298,0
info,7123,1,2298,0
leaked,7123,1,2298,0
legend,7123,1,2298,0
legg,7123,1,2298,0
legislate,7123,1,2298,0
legitimacy,7123,1,2298,0
lehmer,7123,1,2298,0
lehrer,7123,1,2298,0
leibniz,7123,1,2298,0
leisure,7123,1,2298,0
leitner,7123,1,2298,0
lelarge,7123,1,2298,0
lemmatize,7123,1,2298,0
lean,7123,1,2298,0
leaded,7123,1,2298,0
legally,7123,1,2298,0
laureates,7123,1,2298,0
lax,7123,1,2298,0
layering,7123,1,2298,0
layperson,7123,1,2298,0
lazaric,7123,1,2298,0
lazarsfeld,7123,1,2298,0
lb2co,7123,1,2298,0
lbnl,7123,1,2298,0
lcg,7123,1,2298,0
lcgs,7123,1,2298,0
lch,7123,1,2298,0
lcmss,7123,1,2298,0
legalruleml,7123,1,2298,0
lempel,7123,1,2298,0
letv,7123,1,2298,0
leeways,7123,1,2298,0
locationproblem,7123,1,2298,0
locatives,7123,1,2298,0
locigal,7123,1,2298,0
locking,7123,1,2298,0
locks,7123,1,2298,0
locus,7123,1,2298,0
locutions,7123,1,2298,0
lodged,7123,1,2298,0
loebner,7123,1,2298,0
lifelogging,7123,1,2298,0
lifelike,7123,1,2298,0
laugh,7123,1,2298,0
leancop,7123,1,2298,0
leg,7123,1,2298,0
leaner,7123,1,2298,0
learnhotobecome,7123,1,2298,0
learnig,7123,1,2298,0
learningcontext,7123,1,2298,0
learnings,7123,1,2298,0
learningstage,7123,1,2298,0
lease,7123,1,2298,0
lebesgue,7123,1,2298,0
lecturer,7123,1,2298,0
lecturers,7123,1,2298,0
leduc,7123,1,2298,0
leeds,7123,1,2298,0
lcs,7123,1,2298,0
lda2vec,7123,1,2298,0
ldade,7123,1,2298,0
lexicographers,7123,1,2298,0
libble,7123,1,2298,0
libcitation,7123,1,2298,0
liberties,7123,1,2298,0
liberty,7123,1,2298,0
licas,7123,1,2298,0
licensing,7123,1,2298,0
lidar,7123,1,2298,0
lidc,7123,1,2298,0
lide,7123,1,2298,0
liefs,7123,1,2298,0
lieu,7123,1,2298,0
lexicographical,7123,1,2298,0
lexico,7123,1,2298,0
ldas,7123,1,2298,0
lend,7123,1,2298,0
lenders,7123,1,2298,0
lending,7123,1,2298,0
lenging,7123,1,2298,0
lengthening,7123,1,2298,0
lenzen,7123,1,2298,0
leopard,7123,1,2298,0
les,7123,1,2298,0
lesner,7123,1,2298,0
lessen,7123,1,2298,0
lessens,7123,1,2298,0
lethal,7123,1,2298,0
libbig,7123,1,2298,0
liang,7123,1,2298,0
lemur,7123,1,2298,0
lian,7123,1,2298,0
ldb,7123,1,2298,0
ldc,7123,1,2298,0
ldcnf,7123,1,2298,0
ldis,7123,1,2298,0
ldm,7123,1,2298,0
ldnn,7123,1,2298,0
ldps,7123,1,2298,0
ldv,7123,1,2298,0
lemmatizer,7123,1,2298,0
lems,7123,1,2298,0
lifecycles,7123,1,2298,0
lhnfcsf,7123,1,2298,0
lexicosyntactic,7123,1,2298,0
leximin,7123,1,2298,0
lexmin,7123,1,2298,0
lexnet,7123,1,2298,0
lexp,7123,1,2298,0
lfcc,7123,1,2298,0
lfd,7123,1,2298,0
lg,7123,1,2298,0
lgextract,7123,1,2298,0
lgpar,7123,1,2298,0
lhc,7123,1,2298,0
lhe,7123,1,2298,0
lhm,7123,1,2298,0
infnite,7123,1,2298,0
informa,7123,1,2298,0
gotten,7123,1,2298,0
ipython,7123,1,2298,0
isolet,7123,1,2298,0
irreplaceable,7123,1,2298,0
irregularity,7123,1,2298,0
irregularities,7123,1,2298,0
inward,7123,1,2298,0
io,7123,1,2298,0
ionic,7123,1,2298,0
ios,7123,1,2298,0
iowa,7123,1,2298,0
ipc,7123,1,2298,0
ipi,7123,1,2298,0
ipocl,7123,1,2298,0
iqfrl,7123,1,2298,0
isolates,7123,1,2298,0
iran,7123,1,2298,0
iranian,7123,1,2298,0
iraqi,7123,1,2298,0
irb,7123,1,2298,0
irc,7123,1,2298,0
iri,7123,1,2298,0
irids,7123,1,2298,0
irin,7123,1,2298,0
irm,7123,1,2298,0
irns,7123,1,2298,0
iron,7123,1,2298,0
irp,7123,1,2298,0
isolationism,7123,1,2298,0
isn,7123,1,2298,0
impreciseness,7123,1,2298,0
isaiah,7123,1,2298,0
insist,7123,1,2298,0
insolation,7123,1,2298,0
insoluble,7123,1,2298,0
isfahan,7123,1,2298,0
irreproducible,7123,1,2298,0
irreversibility,7123,1,2298,0
irreversible,7123,1,2298,0
irrevocably,7123,1,2298,0
irrigation,7123,1,2298,0
irstlm,7123,1,2298,0
irv,7123,1,2298,0
is_a,7123,1,2298,0
isapplicable,7123,1,2298,0
ismll,7123,1,2298,0
iscas85,7123,1,2298,0
ischemic,7123,1,2298,0
iseases,7123,1,2298,0
isfiable,7123,1,2298,0
isgd,7123,1,2298,0
ish,7123,1,2298,0
isinterpreted,7123,1,2298,0
isizulu,7123,1,2298,0
islanding,7123,1,2298,0
islands,7123,1,2298,0
ismail,7123,1,2298,0
ismayorof,7123,1,2298,0
irrational,7123,1,2298,0
irre,7123,1,2298,0
irreflexive,7123,1,2298,0
issi,7123,1,2298,0
itigates,7123,1,2298,0
ithm,7123,1,2298,0
isotropicity,7123,1,2298,0
ispa,7123,1,2298,0
isperson,7123,1,2298,0
ispl,7123,1,2298,0
ispml,7123,1,2298,0
isps,7123,1,2298,0
ispspace,7123,1,2298,0
isri,7123,1,2298,0
isrl,7123,1,2298,0
issc,7123,1,2298,0
isthmus,7123,1,2298,0
isomap,7123,1,2298,0
isto,7123,1,2298,0
it2fnn,7123,1,2298,0
italiens,7123,1,2298,0
itals,7123,1,2298,0
italy,7123,1,2298,0
itations,7123,1,2298,0
itc2007,7123,1,2298,0
ite,7123,1,2298,0
ited,7123,1,2298,0
item2vec,7123,1,2298,0
itera,7123,1,2298,0
iteractively,7123,1,2298,0
itive,7123,1,2298,0
itls,7123,1,2298,0
jasminoides,7123,1,2298,0
jaskowski,7123,1,2298,0
jaeger,7123,1,2298,0
itp,7123,1,2298,0
itq,7123,1,2298,0
itsparents,7123,1,2298,0
itstheoretical,7123,1,2298,0
ivan,7123,1,2298,0
ivectors,7123,1,2298,0
ivr,7123,1,2298,0
ivrs,7123,1,2298,0
iwlst,7123,1,2298,0
jackson,7123,1,2298,0
jacobbian,7123,1,2298,0
jadavpur,7123,1,2298,0
jain,7123,1,2298,0
isophoto,7123,1,2298,0
jair,7123,1,2298,0
jammed,7123,1,2298,0
jane,7123,1,2298,0
jansen,7123,1,2298,0
janssens,7123,1,2298,0
january,7123,1,2298,0
janus,7123,1,2298,0
jar,7123,1,2298,0
jargons,7123,1,2298,0
jarrell,7123,1,2298,0
impredicative,7123,1,2298,0
impractically,7123,1,2298,0
informant,7123,1,2298,0
iichan,7123,1,2298,0
immersion,7123,1,2298,0
immigrations,7123,1,2298,0
immuno,7123,1,2298,0
immunological,7123,1,2298,0
immunologists,7123,1,2298,0
illuminated,7123,1,2298,0
illogical,7123,1,2298,0
illnesses,7123,1,2298,0
ignition,7123,1,2298,0
ignorable,7123,1,2298,0
ihm,7123,1,2298,0
ihomp,7123,1,2298,0
iiith,7123,1,2298,0
iml,7123,1,2298,0
iike,7123,1,2298,0
iimportant,7123,1,2298,0
iinc,7123,1,2298,0
iis,7123,1,2298,0
iit,7123,1,2298,0
ijcai2013,7123,1,2298,0
ijgp,7123,1,2298,0
ikbp,7123,1,2298,0
ikfd,7123,1,2298,0
ilao,7123,1,2298,0
ilexicon,7123,1,2298,0
ilexicons,7123,1,2298,0
immediacy,7123,1,2298,0
imitated,7123,1,2298,0
impoverished,7123,1,2298,0
illusory,7123,1,2298,0
informationally,7123,1,2298,0
informations,7123,1,2298,0
informetrics,7123,1,2298,0
informledge,7123,1,2298,0
infostations,7123,1,2298,0
infra,7123,1,2298,0
infraction,7123,1,2298,0
infusive,7123,1,2298,0
inclined,7123,1,2298,0
inclinations,7123,1,2298,0
incipient,7123,1,2298,0
imagining,7123,1,2298,0
ils,7123,1,2298,0
imental,7123,1,2298,0
ilsa,7123,1,2298,0
ilsmt,7123,1,2298,0
ilsvrc2012,7123,1,2298,0
iluc,7123,1,2298,0
ilucs,7123,1,2298,0
imaged,7123,1,2298,0
imagenie,7123,1,2298,0
imageries,7123,1,2298,0
imagination,7123,1,2298,0
imation,7123,1,2298,0
imparts,7123,1,2298,0
imbrication,7123,1,2298,0
ileximon,7123,1,2298,0
iliary,7123,1,2298,0
ilids,7123,1,2298,0
implicant,7123,1,2298,0
incidences,7123,1,2298,0
incidental,7123,1,2298,0
improvised,7123,1,2298,0
imprints,7123,1,2298,0
imprint,7123,1,2298,0
impressionist,7123,1,2298,0
imperfectly,7123,1,2298,0
impl,7123,1,2298,0
implemen,7123,1,2298,0
implementa,7123,1,2298,0
implementability,7123,1,2298,0
implementer,7123,1,2298,0
implicants,7123,1,2298,0
illegibility,7123,1,2298,0
implicate,7123,1,2298,0
implicates,7123,1,2298,0
implicational,7123,1,2298,0
implicative,7123,1,2298,0
implicatures,7123,1,2298,0
implicite,7123,1,2298,0
importances,7123,1,2298,0
importantproperties,7123,1,2298,0
importation,7123,1,2298,0
importnat,7123,1,2298,0
impost,7123,1,2298,0
imposter,7123,1,2298,0
inchoative,7123,1,2298,0
incessant,7123,1,2298,0
incentivized,7123,1,2298,0
incentivised,7123,1,2298,0
illicit,7123,1,2298,0
illionois,7123,1,2298,0
impairs,7123,1,2298,0
imperfection,7123,1,2298,0
inally,7123,1,2298,0
improvises,7123,1,2298,0
impulsive,7123,1,2298,0
impulsivity,7123,1,2298,0
impurity,7123,1,2298,0
imputing,7123,1,2298,0
ims,7123,1,2298,0
inaccessible,7123,1,2298,0
inaccuracy,7123,1,2298,0
inactivity,7123,1,2298,0
inadequacy,7123,1,2298,0
inadmissible,7123,1,2298,0
inant,7123,1,2298,0
imperfections,7123,1,2298,0
inasmuch,7123,1,2298,0
inbayesian,7123,1,2298,0
inbetween,7123,1,2298,0
inbound,7123,1,2298,0
inbox,7123,1,2298,0
inbreast,7123,1,2298,0
incase,7123,1,2298,0
locates,7123,1,2298,0
localizes,7123,1,2298,0
localizable,7123,1,2298,0
kr4iplaw,7123,1,2298,0
kokkinakis,7123,1,2298,0
komi,7123,1,2298,0
komparable,7123,1,2298,0
knott,7123,1,2298,0
koopman,7123,1,2298,0
kop,7123,1,2298,0
korea,7123,1,2298,0
korf,7123,1,2298,0
korp,7123,1,2298,0
koshik,7123,1,2298,0
kosko,7123,1,2298,0
kpeval,7123,1,2298,0
kra,7123,1,2298,0
koczkodaj,7123,1,2298,0
krasnoyarsk,7123,1,2298,0
krause,7123,1,2298,0
knowldge,7123,1,2298,0
knocks,7123,1,2298,0
jcolibri,7123,1,2298,0
kleen,7123,1,2298,0
kilometers,7123,1,2298,0
kingma,7123,1,2298,0
kings,7123,1,2298,0
kinodynamic,7123,1,2298,0
oligo,7123,1,2298,0
kiran,7123,1,2298,0
kohonen,7123,1,2298,0
koch,7123,1,2298,0
geoinformatics,7123,1,2298,0
geotags,7123,1,2298,0
geology,7123,1,2298,0
geomagnetic,7123,1,2298,0
geomrdf,7123,1,2298,0
geonames,7123,1,2298,0
geoparsers,7123,1,2298,0
geophysical,7123,1,2298,0
geopolitical,7123,1,2298,0
georeferenced,7123,1,2298,0
georgia,7123,1,2298,0
georgii,7123,1,2298,0
geoscience,7123,1,2298,0
geosparql,7123,1,2298,0
geotutor,7123,1,2298,0
kobayashi,7123,1,2298,0
gepsvm,7123,1,2298,0
gerbrandy,7123,1,2298,0
igmn,7123,1,2298,0
ignacio,7123,1,2298,0
lorp,7123,1,2298,0
kong,7123,1,2298,0
knowledgebase,7123,1,2298,0
knowledgeinvolved,7123,1,2298,0
knowledges,7123,1,2298,0
knowner,7123,1,2298,0
knownpreference,7123,1,2298,0
knowrex,7123,1,2298,0
kirkpatrick,7123,1,2298,0
kitchen,7123,1,2298,0
kiwi,7123,1,2298,0
lar,7123,1,2298,0
landauer,7123,1,2298,0
lanes,7123,1,2298,0
langauge,7123,1,2298,0
langua,7123,1,2298,0
krishnaswamy,7123,1,2298,0
languagetool,7123,1,2298,0
langues,7123,1,2298,0
lao,7123,1,2298,0
laos,7123,1,2298,0
lapack,7123,1,2298,0
laparoscopy,7123,1,2298,0
lapata,7123,1,2298,0
larex,7123,1,2298,0
kjaerulff,7123,1,2298,0
lark,7123,1,2298,0
lasg,7123,1,2298,0
laskey,7123,1,2298,0
lagged,7123,1,2298,0
ladtree,7123,1,2298,0
ladies,7123,1,2298,0
lacul,7123,1,2298,0
krs,7123,1,2298,0
ks,7123,1,2298,0
ksr,7123,1,2298,0
kta,7123,1,2298,0
ktd,7123,1,2298,0
lamp,7123,1,2298,0
lameness,7123,1,2298,0
lambeks,7123,1,2298,0
lamb,7123,1,2298,0
kkt,7123,1,2298,0
kle03,7123,1,2298,0
klm,7123,1,2298,0
knockout,7123,1,2298,0
kloft,7123,1,2298,0
klog,7123,1,2298,0
klr,7123,1,2298,0
kmarf,7123,1,2298,0
knapstream,7123,1,2298,0
knapwindow,7123,1,2298,0
knewton,7123,1,2298,0
knicks,7123,1,2298,0
knife,7123,1,2298,0
knights,7123,1,2298,0
knns,7123,1,2298,0
knobs,7123,1,2298,0
knock,7123,1,2298,0
kreulen,7123,1,2298,0
kridanta,7123,1,2298,0
krippendorff,7123,1,2298,0
lagging,7123,1,2298,0
lagoudakis,7123,1,2298,0
laguna,7123,1,2298,0
lalda,7123,1,2298,0
lamarckian,7123,1,2298,0
geological,7123,1,2298,0
geogebra,7123,1,2298,0
locale,7123,1,2298,0
generaliza,7123,1,2298,0
gebser,7123,1,2298,0
geiringer,7123,1,2298,0
geisler,7123,1,2298,0
gelisp,7123,1,2298,0
gemini,7123,1,2298,0
genealogical,7123,1,2298,0
genie,7123,1,2298,0
genealogy,7123,1,2298,0
genearting,7123,1,2298,0
general_b,7123,1,2298,0
generalisable,7123,1,2298,0
generalities,7123,1,2298,0
generalizer,7123,1,2298,0
gear,7123,1,2298,0
generalsum,7123,1,2298,0
generatively,7123,1,2298,0
genericwrapper4ac,7123,1,2298,0
generous,7123,1,2298,0
genetically,7123,1,2298,0
gce,7123,1,2298,0
gcd,7123,1,2298,0
gcc,7123,1,2298,0
gc,7123,1,2298,0
ganter,7123,1,2298,0
gar,7123,1,2298,0
garage,7123,1,2298,0
gears,7123,1,2298,0
geant,7123,1,2298,0
geocoding,7123,1,2298,0
grab,7123,1,2298,0
gpa,7123,1,2298,0
gpgpu,7123,1,2298,0
gpgpus,7123,1,2298,0
gpi,7123,1,2298,0
gpo,7123,1,2298,0
gpr,7123,1,2298,0
gpsfarps,7123,1,2298,0
gptd,7123,1,2298,0
gptips,7123,1,2298,0
gqd,7123,1,2298,0
gr,7123,1,2298,0
graatp,7123,1,2298,0
graders,7123,1,2298,0
ge2,7123,1,2298,0
gradnets,7123,1,2298,0
graduality,7123,1,2298,0
graduate,7123,1,2298,0
graecae,7123,1,2298,0
grafting,7123,1,2298,0
gittins,7123,1,2298,0
git,7123,1,2298,0
gendered,7123,1,2298,0
gdm,7123,1,2298,0
gdp,7123,1,2298,0
gdvm,7123,1,2298,0
ge1,7123,1,2298,0
garbage,7123,1,2298,0
gardenia,7123,1,2298,0
gardens,7123,1,2298,0
gifs,7123,1,2298,0
ggq,7123,1,2298,0
ggqs,7123,1,2298,0
ghg,7123,1,2298,0
ghost,7123,1,2298,0
ghosts,7123,1,2298,0
ghz,7123,1,2298,0
genmotif,7123,1,2298,0
gi,7123,1,2298,0
giacomo,7123,1,2298,0
gib,7123,1,2298,0
gibberish,7123,1,2298,0
gif,7123,1,2298,0
gifsentiment,7123,1,2298,0
garnett,7123,1,2298,0
gift,7123,1,2298,0
